cx,time,num_qubits,cardinality,method
32276,2.6657547609993344,15,$m = 2^{n-1}$,ours
65534,2.9763017059995036,16,$m = 2^{n-1}$,n-flow
64024,6.046656692000397,16,$m = 2^{n-1}$,ours
131070,10.652099192000605,17,$m = 2^{n-1}$,n-flow
127600,15.143560916998467,17,$m = 2^{n-1}$,ours
262142,39.99336119799955,18,$m = 2^{n-1}$,n-flow
260440,41.36365103599928,18,$m = 2^{n-1}$,ours
524286,146.61107000800075,19,$m = 2^{n-1}$,n-flow
523874,131.76046418000078,19,$m = 2^{n-1}$,ours
1048574,541.9085982479992,20,$m = 2^{n-1}$,n-flow
1047788,465.42376162799883,20,$m = 2^{n-1}$,ours
6,0.04804998799954774,3,$m = 2^{n-1}$,n-flow
4,0.023979773999599274,3,$m = 2^{n-1}$,ours
14,0.045685017001233064,4,$m = 2^{n-1}$,n-flow
8,34.044059153999115,4,$m = 2^{n-1}$,ours
30,0.044439522998800385,5,$m = 2^{n-1}$,n-flow
24,0.0036900200011587003,5,$m = 2^{n-1}$,ours
62,0.04523711100046057,6,$m = 2^{n-1}$,n-flow
62,0.10906981200059818,6,$m = 2^{n-1}$,ours
126,0.045535236999057815,7,$m = 2^{n-1}$,n-flow
96,0.014016254999660305,7,$m = 2^{n-1}$,ours
254,0.04719947100056743,8,$m = 2^{n-1}$,n-flow
224,0.022656107001239434,8,$m = 2^{n-1}$,ours
510,0.04679918300098507,9,$m = 2^{n-1}$,n-flow
480,0.04554543199992622,9,$m = 2^{n-1}$,ours
1022,0.051879208998798276,10,$m = 2^{n-1}$,n-flow
962,0.07564361200093117,10,$m = 2^{n-1}$,ours
2046,0.06041296900002635,11,$m = 2^{n-1}$,n-flow
1860,0.15769540700057405,11,$m = 2^{n-1}$,ours
4094,0.07484145699891087,12,$m = 2^{n-1}$,n-flow
3842,0.3014657099993201,12,$m = 2^{n-1}$,ours
8190,0.12209910499950638,13,$m = 2^{n-1}$,n-flow
7700,0.6070333349998691,13,$m = 2^{n-1}$,ours
16382,0.30507910099913715,14,$m = 2^{n-1}$,n-flow
15502,1.2683933729986165,14,$m = 2^{n-1}$,ours
32766,0.8654844809989299,15,$m = 2^{n-1}$,n-flow
31786,2.6218958099998417,15,$m = 2^{n-1}$,ours
65534,2.96730766499968,16,$m = 2^{n-1}$,n-flow
63778,6.156286678999095,16,$m = 2^{n-1}$,ours
131070,10.6457091509983,17,$m = 2^{n-1}$,n-flow
128418,15.047845626999333,17,$m = 2^{n-1}$,ours
262142,40.59479398400072,18,$m = 2^{n-1}$,n-flow
260868,41.41010411100069,18,$m = 2^{n-1}$,ours
524286,147.4778493770009,19,$m = 2^{n-1}$,n-flow
522890,131.66649632400004,19,$m = 2^{n-1}$,ours
1048574,551.5423323319992,20,$m = 2^{n-1}$,n-flow
1047716,466.942464669999,20,$m = 2^{n-1}$,ours
6,0.046031308000237914,3,$m = 2^{n-1}$,n-flow
5,0.042849974999626284,3,$m = 2^{n-1}$,ours
14,0.04672405399833224,4,$m = 2^{n-1}$,n-flow
8,31.855951649000417,4,$m = 2^{n-1}$,ours
30,0.049241846001677914,5,$m = 2^{n-1}$,n-flow
24,0.003441355000177282,5,$m = 2^{n-1}$,ours
62,0.04948875399895769,6,$m = 2^{n-1}$,n-flow
56,0.006982936998610967,6,$m = 2^{n-1}$,ours
126,0.04699459199946432,7,$m = 2^{n-1}$,n-flow
112,0.011892239999724552,7,$m = 2^{n-1}$,ours
254,0.048009235000790795,8,$m = 2^{n-1}$,n-flow
224,0.02206477999970957,8,$m = 2^{n-1}$,ours
510,0.04779890300051193,9,$m = 2^{n-1}$,n-flow
450,0.041233280000597006,9,$m = 2^{n-1}$,ours
1022,0.0547581299997546,10,$m = 2^{n-1}$,n-flow
960,0.07511807400078396,10,$m = 2^{n-1}$,ours
2046,0.06873430399900826,11,$m = 2^{n-1}$,n-flow
1920,0.1503276260009443,11,$m = 2^{n-1}$,ours
4094,0.07491032500001893,12,$m = 2^{n-1}$,n-flow
3844,0.2951825460004329,12,$m = 2^{n-1}$,ours
8190,0.12477925300117931,13,$m = 2^{n-1}$,n-flow
7700,0.5892311349998636,13,$m = 2^{n-1}$,ours
16382,0.30265767099990626,14,$m = 2^{n-1}$,n-flow
15386,1.2575162839984841,14,$m = 2^{n-1}$,ours
32766,0.8729709310009639,15,$m = 2^{n-1}$,n-flow
31260,2.6973140520003653,15,$m = 2^{n-1}$,ours
65534,2.9228766209998867,16,$m = 2^{n-1}$,n-flow
63600,6.08139470199967,16,$m = 2^{n-1}$,ours
131070,10.813437568000154,17,$m = 2^{n-1}$,n-flow
129676,14.926828581999871,17,$m = 2^{n-1}$,ours
262142,40.824850065000646,18,$m = 2^{n-1}$,n-flow
260468,41.15570437799943,18,$m = 2^{n-1}$,ours
524286,144.9058599809996,19,$m = 2^{n-1}$,n-flow
524056,130.8537383439998,19,$m = 2^{n-1}$,ours
1048574,567.6357482660005,20,$m = 2^{n-1}$,n-flow
1047734,490.6620751420014,20,$m = 2^{n-1}$,ours
6,0.053597299000102794,3,$m = n$,n-flow
5,0.07266989900017506,3,$m = n$,m-flow
3,0.001432693999959156,3,$m = n$,ours
14,0.05573487999936333,4,$m = n$,n-flow
8,0.01253716100109159,4,$m = n$,m-flow
5,0.04128210699855117,4,$m = n$,ours
30,0.06272643899865216,5,$m = n$,n-flow
24,0.02428143200086197,5,$m = n$,m-flow
7,0.7977371590022813,5,$m = n$,ours
62,0.0606188599995221,6,$m = n$,n-flow
20,0.019076749002124416,6,$m = n$,m-flow
15,0.36335579300066456,6,$m = n$,ours
126,0.06325565700171865,7,$m = n$,n-flow
40,0.028063920999557013,7,$m = n$,m-flow
20,0.48593588499716134,7,$m = n$,ours
254,0.05706747499789344,8,$m = n$,n-flow
39,0.030348248001246247,8,$m = n$,m-flow
24,0.5093907010013936,8,$m = n$,ours
510,0.0558213269978296,9,$m = n$,n-flow
53,0.03321417899860535,9,$m = n$,m-flow
39,0.004643909996957518,9,$m = n$,ours
1022,0.06678626899883966,10,$m = n$,n-flow
62,0.11378088999845204,10,$m = n$,m-flow
41,0.37283263000063016,10,$m = n$,ours
2046,0.057878147999872454,11,$m = n$,n-flow
83,0.04333058500196785,11,$m = n$,m-flow
58,0.008815777000563685,11,$m = n$,ours
4094,0.06008590499914135,12,$m = n$,n-flow
91,0.0479264300010982,12,$m = n$,m-flow
66,0.010651598000549711,12,$m = n$,ours
8190,0.05406062800102518,13,$m = n$,n-flow
126,0.061066313999617705,13,$m = n$,m-flow
78,0.01069909099896904,13,$m = n$,ours
16382,0.09121394799876725,14,$m = n$,n-flow
135,0.0684691459973692,14,$m = n$,m-flow
95,0.01160699700267287,14,$m = n$,ours
32766,0.08764499999961117,15,$m = n$,n-flow
145,0.07482194399926811,15,$m = n$,m-flow
93,0.04604349600049318,15,$m = n$,ours
65534,0.0850346070001251,16,$m = n$,n-flow
165,0.07888095899761538,16,$m = n$,m-flow
115,0.014033503997779917,16,$m = n$,ours
131070,0.09739756099952501,17,$m = n$,n-flow
203,0.10344190999967395,17,$m = n$,m-flow
143,0.015484987998206634,17,$m = n$,ours
262142,0.09914483800093876,18,$m = n$,n-flow
223,0.11058691200014437,18,$m = n$,m-flow
171,0.016554140001971973,18,$m = n$,ours
524286,0.1035030849998293,19,$m = n$,n-flow
240,0.138590648999525,19,$m = n$,m-flow
182,0.01899005599989323,19,$m = n$,ours
1048574,0.127759094000794,20,$m = n$,n-flow
273,0.17259154099883744,20,$m = n$,m-flow
185,0.01916285400147899,20,$m = n$,ours
6,0.053595863999362336,3,$m = n$,n-flow
3,0.009578051998687442,3,$m = n$,m-flow
2,0.0018611030027386732,3,$m = n$,ours
10,0.052902016999723855,4,$m = n$,n-flow
8,0.014831279000645736,4,$m = n$,m-flow
5,0.023395904998324113,4,$m = n$,ours
30,0.056434254998748656,5,$m = n$,n-flow
16,0.016209868997975718,5,$m = n$,m-flow
12,0.47882634100096766,5,$m = n$,ours
62,0.05187806699905195,6,$m = n$,n-flow
17,0.07812442000067676,6,$m = n$,m-flow
13,0.019670282999868505,6,$m = n$,ours
126,0.05309666600078344,7,$m = n$,n-flow
37,0.026064577999932226,7,$m = n$,m-flow
24,0.4208604720006406,7,$m = n$,ours
254,0.05322157300179242,8,$m = n$,n-flow
30,0.023007199000858236,8,$m = n$,m-flow
25,0.04936656599966227,8,$m = n$,ours
510,0.05671346799863386,9,$m = n$,n-flow
50,0.03375887000220246,9,$m = n$,m-flow
33,2.165381067999988,9,$m = n$,ours
1022,0.05331758099782746,10,$m = n$,n-flow
72,0.039204353000968695,10,$m = n$,m-flow
49,0.4898442560006515,10,$m = n$,ours
2046,0.049251962002017535,11,$m = n$,n-flow
78,0.044501502001367044,11,$m = n$,m-flow
58,0.008289274999697227,11,$m = n$,ours
4094,0.05720375099917874,12,$m = n$,n-flow
84,0.04072819399880245,12,$m = n$,m-flow
67,0.009290248999604955,12,$m = n$,ours
8190,0.0545751259996905,13,$m = n$,n-flow
99,0.058022469998832094,13,$m = n$,m-flow
77,0.46799217499938095,13,$m = n$,ours
16382,0.08557883599860361,14,$m = n$,n-flow
136,0.06976333599959617,14,$m = n$,m-flow
98,0.01120777199685108,14,$m = n$,ours
32766,0.09035356099775527,15,$m = n$,n-flow
160,0.08161263700094423,15,$m = n$,m-flow
115,0.013989899998705368,15,$m = n$,ours
65534,0.09181914899818366,16,$m = n$,n-flow
156,0.074621746000048,16,$m = n$,m-flow
122,0.01367848800146021,16,$m = n$,ours
131070,0.09272149400203489,17,$m = n$,n-flow
194,0.09144295800069813,17,$m = n$,m-flow
143,0.01576634899902274,17,$m = n$,ours
262142,0.10184849299912457,18,$m = n$,n-flow
228,0.12637306999749853,18,$m = n$,m-flow
155,0.01742990500133601,18,$m = n$,ours
524286,0.10448724899833906,19,$m = n$,n-flow
248,0.13855007000165642,19,$m = n$,m-flow
170,0.0757774129997415,19,$m = n$,ours
1048574,0.12187594399802038,20,$m = n$,n-flow
278,0.16411131099812337,20,$m = n$,m-flow
174,0.02013236600032542,20,$m = n$,ours
2,0.0603018180008803,3,$m = n$,n-flow
4,0.00882602799902088,3,$m = n$,m-flow
2,0.0013616720025311224,3,$m = n$,ours
6,0.06329545200060238,4,$m = n$,n-flow
6,0.012429022001015255,4,$m = n$,m-flow
1,0.0007827709996490739,4,$m = n$,ours
30,0.055668195000180276,5,$m = n$,n-flow
15,0.016369011002097977,5,$m = n$,m-flow
11,0.03771727999992436,5,$m = n$,ours
62,0.05939508099982049,6,$m = n$,n-flow
19,0.017447269001422683,6,$m = n$,m-flow
13,3.040116167998349,6,$m = n$,ours
62,0.048505683000257704,7,$m = n$,n-flow
29,0.024592297999333823,7,$m = n$,m-flow
16,2.289717612999084,7,$m = n$,ours
254,0.05282634100149153,8,$m = n$,n-flow
32,0.024770135001745075,8,$m = n$,m-flow
25,3.017657208001765,8,$m = n$,ours
510,0.048597454002447193,9,$m = n$,n-flow
31,0.025095988999964902,9,$m = n$,m-flow
25,2.8141221350015257,9,$m = n$,ours
1022,0.04930755600071279,10,$m = n$,n-flow
67,0.04038072399998782,10,$m = n$,m-flow
45,0.37248625800202717,10,$m = n$,ours
2046,0.05050822100020014,11,$m = n$,n-flow
82,0.09888996399968164,11,$m = n$,m-flow
52,0.47236251900176285,11,$m = n$,ours
4094,0.04957198000192875,12,$m = n$,n-flow
98,0.04997566399833886,12,$m = n$,m-flow
69,0.010078962997795315,12,$m = n$,ours
8190,0.05766246900020633,13,$m = n$,n-flow
116,0.057044575001782505,13,$m = n$,m-flow
77,0.48951100900012534,13,$m = n$,ours
16382,0.062107534999086056,14,$m = n$,n-flow
143,0.07472423600120237,14,$m = n$,m-flow
81,0.49551555200014263,14,$m = n$,ours
32766,0.08314306000102079,15,$m = n$,n-flow
165,0.07185061200289056,15,$m = n$,m-flow
110,0.012978359001863282,15,$m = n$,ours
65534,0.07417569500103127,16,$m = n$,n-flow
170,0.09160837499803165,16,$m = n$,m-flow
120,0.013834387998940656,16,$m = n$,ours
131070,0.09037479499966139,17,$m = n$,n-flow
197,0.0906448800014914,17,$m = n$,m-flow
134,0.0148073669988662,17,$m = n$,ours
262142,0.09437515399986296,18,$m = n$,n-flow
208,0.10492607599735493,18,$m = n$,m-flow
154,0.3678440549992956,18,$m = n$,ours
524286,0.10181002399986028,19,$m = n$,n-flow
241,0.13059650899958797,19,$m = n$,m-flow
180,0.017567296999914106,19,$m = n$,ours
1048574,0.11499532400193857,20,$m = n$,n-flow
274,0.2237745129968971,20,$m = n$,m-flow
196,0.020235545001924038,20,$m = n$,ours
6,0.04675335099818767,3,$m = n$,n-flow
4,0.008153869999659946,3,$m = n$,m-flow
3,0.0019156960006512236,3,$m = n$,ours
14,0.058754793000844074,4,$m = n$,n-flow
8,0.012378627001453424,4,$m = n$,m-flow
6,0.03795769600037602,4,$m = n$,ours
30,0.053945509000186576,5,$m = n$,n-flow
11,0.013548912000260316,5,$m = n$,m-flow
6,0.08003737699982594,5,$m = n$,ours
54,0.05036333099997137,6,$m = n$,n-flow
18,0.017203336999955354,6,$m = n$,m-flow
14,0.4028731529979268,6,$m = n$,ours
126,0.04753950200029067,7,$m = n$,n-flow
25,0.01992756300023757,7,$m = n$,m-flow
19,0.040411871999822324,7,$m = n$,ours
254,0.0499981739994837,8,$m = n$,n-flow
31,0.02305714700196404,8,$m = n$,m-flow
24,2.978110216001369,8,$m = n$,ours
510,0.04999238800155581,9,$m = n$,n-flow
49,0.03185122300055809,9,$m = n$,m-flow
32,0.38495759400029783,9,$m = n$,ours
1022,0.050154247001046315,10,$m = n$,n-flow
63,0.03367050599990762,10,$m = n$,m-flow
42,0.38639758299905225,10,$m = n$,ours
2046,0.05148901800203021,11,$m = n$,n-flow
72,0.038496517001476604,11,$m = n$,m-flow
49,2.931982712001627,11,$m = n$,ours
4094,0.04958081600125297,12,$m = n$,n-flow
94,0.050467597000533715,12,$m = n$,m-flow
65,0.009755790000781417,12,$m = n$,ours
8190,0.05503189299997757,13,$m = n$,n-flow
105,0.0529880169997341,13,$m = n$,m-flow
76,0.010477648000232875,13,$m = n$,ours
16382,0.08338864899997134,14,$m = n$,n-flow
140,0.06787356800123234,14,$m = n$,m-flow
92,0.48458667600061744,14,$m = n$,ours
32766,0.07129973399787559,15,$m = n$,n-flow
139,0.07616394599972409,15,$m = n$,m-flow
105,0.012336679999862099,15,$m = n$,ours
65534,0.07465934599895263,16,$m = n$,n-flow
177,0.08086591300161672,16,$m = n$,m-flow
122,0.014272065000113798,16,$m = n$,ours
131070,0.0831135299995367,17,$m = n$,n-flow
212,0.10114765400066972,17,$m = n$,m-flow
145,0.014650368997536134,17,$m = n$,ours
262142,0.09495618599976297,18,$m = n$,n-flow
212,0.10735597500024596,18,$m = n$,m-flow
154,0.018512106998969102,18,$m = n$,ours
524286,0.10425336499974946,19,$m = n$,n-flow
239,0.12588099999993574,19,$m = n$,m-flow
161,0.018976888997713104,19,$m = n$,ours
1048574,0.1166554930023267,20,$m = n$,n-flow
261,0.21795569700043416,20,$m = n$,m-flow
177,0.018618905000039376,20,$m = n$,ours
5,0.049725307999324286,3,$m = n$,n-flow
6,0.008845434000249952,3,$m = n$,m-flow
3,0.0013321870028448757,3,$m = n$,ours
14,0.0521281959991029,4,$m = n$,n-flow
8,0.011958826002228307,4,$m = n$,m-flow
5,0.03547574099866324,4,$m = n$,ours
26,0.0523240429974976,5,$m = n$,n-flow
13,0.014165769000101136,5,$m = n$,m-flow
7,1.0027966070010734,5,$m = n$,ours
62,0.05589123599929735,6,$m = n$,n-flow
23,0.020278528998460388,6,$m = n$,m-flow
17,0.35001764899789123,6,$m = n$,ours
126,0.050287589998333715,7,$m = n$,n-flow
26,0.01948589399762568,7,$m = n$,m-flow
18,2.9394035400000575,7,$m = n$,ours
254,0.05081942499964498,8,$m = n$,n-flow
30,0.022782174000894884,8,$m = n$,m-flow
22,2.1625407690007705,8,$m = n$,ours
510,0.04755538099925616,9,$m = n$,n-flow
55,0.03556829999797628,9,$m = n$,m-flow
39,0.3809098530000483,9,$m = n$,ours
1022,0.05200239699843223,10,$m = n$,n-flow
60,0.03375227200012887,10,$m = n$,m-flow
44,0.00744603099883534,10,$m = n$,ours
2046,0.05325936900044326,11,$m = n$,n-flow
62,0.032162031002371805,11,$m = n$,m-flow
53,0.008950538998760749,11,$m = n$,ours
4094,0.0545374819994322,12,$m = n$,n-flow
84,0.04478324099909514,12,$m = n$,m-flow
68,0.3868717330005893,12,$m = n$,ours
8190,0.04849721299979137,13,$m = n$,n-flow
110,0.05255579000004218,13,$m = n$,m-flow
74,0.3797445210002479,13,$m = n$,ours
16382,0.0802580029994715,14,$m = n$,n-flow
140,0.06723824899745523,14,$m = n$,m-flow
90,0.010037348001787905,14,$m = n$,ours
32766,0.08703236200017272,15,$m = n$,n-flow
152,0.1245263109994994,15,$m = n$,m-flow
110,0.011961238000367302,15,$m = n$,ours
65534,0.08080362300097477,16,$m = n$,n-flow
174,0.08730808699692716,16,$m = n$,m-flow
126,0.013249034000182291,16,$m = n$,ours
